customerid,registrationdate,age,gender,incomelevel,country,city,totalpurchases,averageordervalue,customerlifetimevalue,favoritecategory,secondfavoritecategory,emailengagementrate,socialmediaengagementrate,mobileappusage,customerserviceinteractions,averagesatisfactionscore,emailconversionrate,socialmediaconversionrate,searchengineconversionrate,repeatcustomer,premiummember,hasreturneditems
CUST03924,2020-03-06,21.0,Unknown,High,France,Berlin,7.0,28.17117490193713,-35.36154910727538,Toys,Unknown,0.4101167736683396,0.1950080661381271,Low,3.0,8.482615601043694,0.1077648357981128,0.393602624152053,0.0533904759425008,Yes,Yes,Yes
CUST03925,2020-06-15,64.0,Female,Medium,UK,Paris,3.0,35.3981091252295,220.0645847401545,Clothing,Electronics,0.1399423948775878,0.0635473484312919,Never,1.0,7.179836952346922,0.0453481163073691,0.1655075388026612,0.4234943523914087,Yes,Yes,Yes
CUST03926,Unknown,23.0,Unknown,Very High,USA,Sydney,11.0,77.9923980300521,700.393934115859,Food,Beauty,0.2421779662672274,0.4852565365638268,Low,4.0,2.3261842084568505,0.2534606187156305,0.1577976530404964,0.1447330296919808,Yes,Yes,No
Unknown,2018-07-29,15.0,Other,Low,Unknown,Other,0.0,28.19917615837901,-3346.578193594226,Toys,Beauty,0.1902975578334301,0.0893497839423486,Never,0.0,8.297710981347299,0.2558987779555701,0.4467375021656822,0.2,No,No,No
CUST03928,2020-08-25,17.0,Prefer not to say,Unknown,USA,Other,10.0,21.20098491700148,153.8862363487316,Toys,Beauty,0.0773728687343389,0.2038583151243764,Never,2.0,7.593125220701809,0.1556823460357623,0.3329381758070501,0.5784556141592858,Yes,Unknown,No
CUST03929,2019-04-17,18.0,Male,Medium,USA,Los Angeles,5.0,29.59075843493815,357.36266514569274,Books,Electronics,0.1899452962182219,0.0920909784051509,Never,3.0,6.977474802963054,0.211355331533864,0.294693061156663,0.1010117415198434,Yes,No,No
CUST03930,2020-07-11,31.0,Prefer not to say,Medium,Japan,Unknown,5.0,105.70460546180932,527.1117676268568,Toys,Food,0.5352714725382893,0.0807382556149306,Unknown,3.0,3.991829776399459,0.0728688249752722,0.2,0.2787874304879409,Yes,No,No
CUST03931,Unknown,27.0,Unknown,Low,UK,London,7.0,96.07515820441522,681.2153169799886,Sports,Home Goods,0.1600526291117735,0.29,Medium,1.0,7.383089622771199,0.2,0.1926171331265148,0.0372295048838577,Yes,Unknown,No
Unknown,2019-01-02,50.0,Other,High,France,New York,3.0,76.92385805005311,248.4373288308601,Beauty,Electronics,0.28,0.2402886421110233,Low,4.0,4.659841771247828,0.4641072992483468,0.3132055058553341,0.2,Yes,No,No
CUST03933,2018-07-03,Unknown,Male,Low,Other,Los Angeles,7.0,84.790451444418,575.3872030954467,Toys,Toys,0.2617505466309393,0.3271839101734339,Medium,3.0,9.630208633833025,0.2207559720178526,0.1164336112040541,0.2379457032670086,Unknown,No,Unknown
CUST03934,2021-10-30,31.0,Other,High,Japan,Paris,6.0,41.12604174071111,226.66152560198003,Toys,Clothing,0.28,0.3985447511372941,Medium,1.0,7.328820457803802,0.2500101833272242,0.0521523433593529,0.1498100219278355,Yes,No,Yes
CUST03935,2019-06-21,81.0,Other,Medium,Japan,Los Angeles,3.0,58.73945074394869,143.90367993734424,Sports,Unknown,0.4176225828219129,0.0386676526792256,Never,2.0,7.509148879387602,0.1770215237465652,0.149620141265135,0.2368540472766193,Yes,Yes,No
CUST03936,2022-05-22,31.0,Unknown,Low,France,London,4.0,155.52358103664153,676.4458519806306,Unknown,Home Goods,0.1411561095128571,0.1583315136821786,Low,0.0,8.745789753898846,0.0337369359687464,0.2,0.2424975051451761,Yes,Yes,No
CUST03937,2021-06-27,Unknown,Prefer not to say,Medium,Other,Sydney,4.0,25.4669161636334,136.19771548108713,Beauty,Electronics,0.3809699661593136,0.1406011160719906,Medium,1.0,8.025533197953527,0.3026095894434601,0.2,0.3076182219443817,Yes,Unknown,Yes
CUST03938,2021-01-01,15.0,Other,Low,Unknown,New York,6.0,62.41873162440039,269.3034154046218,Clothing,Home Goods,0.2165930719876359,0.3409791138480588,Low,3.0,7.473941473072956,0.3146371355911675,0.0666867732137471,0.1445287245896962,Yes,No,No
CUST03939,2021-07-29,33.0,Other,Medium,France,Unknown,5.0,50.42882329187385,316.3466411267905,Electronics,Home Goods,0.0767912940508856,0.4060785128825873,Never,2.0,7.549734826741446,0.4842092183636126,0.0663710434453016,0.1419838291817105,Yes,No,No
CUST03940,2020-07-04,39.0,Other,Medium,USA,Sydney,6.0,71.92757361545972,495.2584058784963,Beauty,Unknown,0.2287012272001538,0.3699480454037959,Medium,1.0,7.789511664847256,0.0579812253524095,0.1312816129385108,0.1404108325041027,Yes,No,No
CUST03941,2018-06-01,17.0,Male,Medium,UK,Other,2.0,111.11684632558652,145.45860123795342,Clothing,Sports,0.4785141875101896,0.4108318756665435,Unknown,2.0,6.96,0.1673132107266369,0.0932168132492482,0.0938878952612662,Yes,Unknown,No
CUST03942,2020-10-25,27.0,Other,Very High,Japan,London,5.0,59.77437388389201,-42.58725798822008,Electronics,Electronics,0.4634436730208436,0.1485897773660945,High,1.0,7.621236925875933,0.2,0.2,0.2768991572707465,Yes,No,No
CUST03943,2021-05-03,39.0,Other,Low,Canada,Sydney,2.0,155.56845274697065,282.1035631918674,Unknown,Sports,0.5364837824716921,0.2083657215071533,High,2.0,7.004664584329087,0.1154636992681842,0.0613939506425335,0.3870512400447531,Yes,No,Yes
CUST03944,2023-06-01,27.0,Unknown,Very High,Canada,Sydney,5.0,64.10022900176253,352.65046473076507,Beauty,Beauty,0.4840993744260025,0.3511757439957675,Medium,4.0,3.052011985676245,0.0947057300875435,0.1207739827785196,0.1491178801388743,Yes,No,No
CUST03945,2018-09-28,23.0,Other,Medium,Unknown,New York,5.0,45.05757829387296,272.38814098120923,Unknown,Unknown,0.2385402593335523,0.210336536955437,Unknown,1.0,6.49999598252417,0.2912804822433328,0.2526107035616747,0.0738404422234192,Yes,Yes,No
CUST03946,2021-04-01,46.0,Other,Unknown,Australia,Other,3.0,51.917625127504266,672.92,Food,Home Goods,0.1998668031516624,0.29,Low,3.0,6.256433526349267,0.4641084127250109,0.2464326595558163,0.2184692038911301,Yes,No,No
CUST03947,2019-04-05,15.0,Unknown,High,Germany,Paris,5.0,125.64623638615244,517.1311246255412,Sports,Books,0.3906508423178626,0.0292550088183472,High,2.0,5.036045109333922,0.2554589023579494,0.1089319511535101,0.1605867240584189,Yes,Yes,No
CUST03948,2018-04-15,18.0,Male,Low,Other,Tokyo,8.0,189.22,1335.2048032115474,Food,Electronics,0.3386665311491555,0.3425767408188822,Unknown,2.0,5.932902172448242,0.3174284971306614,0.1707551740880966,0.0441192341998102,Yes,No,No
CUST03949,Unknown,37.0,Prefer not to say,Unknown,Other,London,2.0,21.677273198029027,43.51537960828627,Electronics,Toys,0.2405016441943214,0.304782570015011,High,4.0,8.209166680873084,0.129335002336367,0.1003370096675127,0.3559431339476245,Yes,No,No
CUST03950,2019-03-10,47.0,Unknown,Unknown,Japan,Los Angeles,8.0,157.20653390142743,1173.972643433331,Beauty,Unknown,0.0675166071623223,0.1004622904432415,Never,3.0,9.12806410800649,0.1143540725951297,0.2757015997971677,0.0528502592298964,Yes,No,No
CUST03951,2018-05-20,39.0,Male,Very High,Canada,Tokyo,3.0,369.08254971392233,1278.332007152845,Unknown,Home Goods,0.2874668542899703,0.1458413812669485,Low,0.0,4.5839036048173405,0.1230038176763486,0.0793829927464033,0.2461322678561209,Yes,No,Yes
CUST03952,2022-02-03,31.0,Prefer not to say,High,Australia,Sydney,3.0,14.63021437155543,7.150933694146687,Unknown,Beauty,0.3007365092435879,0.1828959880723835,Low,4.0,4.524008995576811,0.2860967845665327,0.2854558533581691,0.2718365272688857,Yes,No,Yes
CUST03953,2018-03-28,Unknown,Other,Unknown,USA,Paris,8.0,80.55434822944319,634.70435714034,Home Goods,Toys,0.3092996218505279,0.1544068358463993,Medium,0.0,5.428923957794188,0.2,0.2410027882949151,0.1290940934434685,Yes,No,No
CUST03954,2022-09-08,50.0,Unknown,Medium,Japan,London,5.0,289.06938156378226,2496.3688635334825,Sports,Sports,0.2560214350775978,0.1353984356892696,Never,3.0,6.656954202344017,0.0562866940537452,0.2237049489395974,0.0296475532314793,Yes,No,No
CUST03955,2018-05-09,47.0,Other,High,Japan,Tokyo,2.0,352.9471141249355,672.92,Toys,Toys,0.1911398735184583,0.1828911446878267,Medium,1.0,7.654210216170671,0.3799393205949669,0.0358133219016103,0.2599573836144175,Yes,No,No
CUST03956,2021-06-23,35.0,Unknown,High,Japan,Unknown,11.0,50.0854693427446,458.6667211608592,Electronics,Home Goods,0.216493866490166,0.344517512968767,Low,1.0,7.557556168970727,0.1825632808302168,0.1158072498084317,0.0731047988830036,Yes,Yes,No
CUST03957,2022-05-21,30.0,Prefer not to say,Medium,Other,Tokyo,3.0,74.88569183685827,282.11320677311704,Books,Books,0.28,0.0424017232147553,Unknown,2.0,3.745037428017044,0.1843801407922528,0.1315748571081889,0.0884941419653821,Yes,No,No
CUST03958,2019-11-01,35.0,Male,Low,UK,Paris,4.0,189.22,688.7038024297065,Sports,Unknown,0.0979782773761013,0.3580568311289648,Medium,2.0,8.141898742090673,0.3067032575381811,0.1108735279745917,0.5049391539419291,Yes,No,Yes
CUST03959,2018-05-29,24.0,Unknown,Unknown,Canada,New York,3.0,189.22,157.11510269642855,Clothing,Beauty,0.3460481270285789,0.2844677902527191,Low,2.0,8.033857975987855,0.3872619659056886,0.2394978654549257,0.2205802095922209,Yes,No,Yes
CUST03960,2020-09-11,32.0,Male,High,USA,Tokyo,12.0,11.68065069458947,135.9101645457331,Home Goods,Electronics,0.3361932266583752,0.1895272288632328,Low,2.0,6.494938136906383,0.0364587217010983,0.0588512378837118,0.1088598141620512,Yes,No,No
CUST03961,2020-05-01,27.0,Other,High,Canada,Sydney,5.0,189.22,171.46045074158698,Books,Electronics,0.1785907535655765,0.313875198226427,Never,2.0,7.0986700720576135,0.2033129436857119,0.3364958293460294,0.3777098887618463,Yes,No,No
CUST03962,2021-12-27,33.0,Other,Low,UK,Other,3.0,35.23705779057678,203.2442707976242,Food,Food,0.1650644190530763,0.6042978987470426,Low,2.0,4.359225011145444,0.2055823654851693,0.3262001449443621,0.3125657653127434,Yes,Yes,No
CUST03963,2019-09-20,28.0,Prefer not to say,Unknown,France,Berlin,2.0,162.05736705863714,329.48104069034935,Sports,Electronics,0.28,0.6240531609799622,Low,3.0,6.629298753635903,0.3244486328744138,0.2406621541957777,0.0686930090758347,Yes,No,Yes
CUST03964,2022-02-01,42.0,Prefer not to say,Medium,Other,Other,8.0,189.22,1023.6626030874456,Toys,Beauty,0.5222131814900934,0.5343874340801992,Never,1.0,6.44594066252429,0.0133331783179243,0.1002564266263395,0.2,Yes,Yes,No
CUST03965,2023-08-07,47.0,Female,Medium,France,Los Angeles,8.0,25.983368039303794,139.09151945750637,Books,Sports,0.0605972284379515,0.5580161560203891,Unknown,4.0,6.89952797873849,0.1973002364648822,0.0557299250448922,0.0970795987984266,Yes,Yes,Yes
CUST03966,2020-06-02,29.0,Female,Very High,UK,Other,5.0,25.53225626516108,107.83308987650004,Food,Beauty,0.5054466596463093,0.4071209359563872,High,2.0,6.936739877382117,0.172593611176923,0.3096546076900562,0.2199137465563204,Yes,No,Unknown
CUST03967,Unknown,22.0,Prefer not to say,Unknown,UK,New York,6.0,14.19620548632259,104.84439657035308,Clothing,Unknown,0.2844289406861419,0.333746023205303,Unknown,1.0,7.1999882952085725,0.0278481847642184,0.2158099236368322,0.1908209527656035,Yes,No,Unknown
CUST03968,2018-09-07,45.0,Other,Unknown,France,London,7.0,189.22,187.78540742181903,Books,Home Goods,0.194997708121922,0.29,Low,3.0,5.002930304261818,0.083153551821981,0.2956005090542448,0.2,Yes,No,Yes
Unknown,2020-08-05,Unknown,Male,High,UK,Berlin,0.0,106.0919018707769,-61.01349552482576,Clothing,Home Goods,0.156672126947524,0.2328890101923961,High,3.0,6.217606315061399,0.1188022009678246,0.2135997891126979,0.4029822780480027,No,No,No
CUST03970,2020-09-01,29.0,Prefer not to say,Very High,Japan,Paris,5.0,33.866047569891954,194.326125114015,Toys,Books,0.4717584243985013,0.2206371415983217,Unknown,1.0,1.7555977884496192,0.141017406120246,0.2206266093993139,0.4859025255291399,Yes,No,No
CUST03971,2021-08-18,55.0,Male,Medium,UK,London,5.0,31.11534803755899,181.2992432209237,Food,Clothing,0.1648024407375262,0.3657208081137134,Unknown,2.0,8.800355454549393,0.2975861393252544,0.1520286416878897,0.13571892595491,Yes,Yes,No
CUST03972,2020-09-10,26.0,Female,Unknown,UK,Sydney,3.0,493.0751902381074,1607.7437471012672,Unknown,Home Goods,0.1994546567475921,0.1242524660390133,Low,3.0,6.96,0.0965742262310549,0.3278362456045836,0.0921087874640645,Yes,Yes,No
CUST03973,2020-06-07,5.0,Male,Unknown,France,Paris,9.0,250.39103051506015,2230.4663579145395,Beauty,Beauty,0.5159238736134428,0.3958535354289164,Unknown,2.0,5.845564786912566,0.2129536550916745,0.1679141102412942,0.2101634953528111,Yes,No,Yes
CUST03974,2023-10-19,24.0,Prefer not to say,Low,France,Berlin,9.0,6.491171706257206,66.43587157306895,Unknown,Food,0.0618211222847492,0.1242604708261208,Low,2.0,4.3349595542678685,0.2992892090440602,0.1799031443177453,0.1991253551530969,Yes,No,Unknown
CUST03975,2020-05-24,59.0,Other,Medium,Australia,Sydney,7.0,152.8301649048559,1084.116216908816,Beauty,Electronics,0.3201352993676388,0.2703069827726423,Medium,4.0,6.96,0.2087246520976294,0.3661547819804909,0.1105296493167055,Yes,Yes,Yes
CUST03976,2021-08-19,30.0,Prefer not to say,Low,Other,London,11.0,106.14218697849668,1192.2380746961885,Sports,Beauty,0.2414857581108734,0.1113714525596222,Low,0.0,6.96,0.2542079992218569,0.3744632209414529,0.1447580830781615,Yes,No,Yes
CUST03977,2019-04-16,27.0,Unknown,Very High,Other,Unknown,10.0,31.015477658967274,282.11220765214824,Sports,Food,0.2655295018540231,0.1673584493767228,Never,3.0,6.96,0.2851732910512089,0.0949161245249404,0.0896289413333577,Yes,No,No
Unknown,2023-06-11,35.0,Unknown,Unknown,Canada,Sydney,5.0,92.5410677489164,328.0114522629838,Unknown,Books,0.1628358287701775,0.3875037947254818,Never,3.0,7.023502913416236,0.1716448239238351,0.3912943420654613,0.1141046000290361,Yes,No,No
CUST03979,2018-04-01,50.0,Unknown,Very High,France,New York,15.0,125.47716538570704,1869.8632659188036,Beauty,Food,0.235899469037046,0.2783263548967208,Never,2.0,3.4083182687945164,0.2408150593422874,0.0600660898855438,0.2,Yes,No,No
CUST03980,2019-06-14,33.0,Other,Low,Canada,Sydney,5.0,25.1097601997504,110.15837546027832,Books,Books,0.0606834229413833,0.4149007774475253,High,2.0,10.0,0.2037255396258452,0.2142800254477297,0.323384699736663,Yes,Unknown,No
CUST03981,2019-10-23,43.0,Prefer not to say,Medium,Japan,Tokyo,10.0,27.39933345890732,285.1696063518717,Toys,Home Goods,0.2827832976784687,0.2122443388976399,High,1.0,9.205536528664307,0.0741225660493213,0.1306255226800175,0.1197700303510924,Yes,Unknown,No
CUST03982,2020-01-09,32.0,Unknown,Unknown,Japan,London,5.0,6.18998361730984,191.43870166800968,Beauty,Sports,0.0338019955087795,0.0164034016037578,Low,1.0,6.865111704206855,0.0986527257058494,0.1878538611015738,0.1227084389397874,Yes,No,Yes
CUST03983,2020-05-21,43.0,Prefer not to say,Medium,Other,Los Angeles,10.0,34.684350606434066,324.55058606084293,Beauty,Toys,0.4019485677668396,0.3151437911438147,High,1.0,6.258172603611126,0.1817815484450817,0.2947434140515923,0.014693024634287,Yes,No,Yes
CUST03984,2022-08-14,37.0,Female,Very High,France,New York,3.0,22.102156913453268,84.73821720457948,Sports,Unknown,0.2956134815017984,0.1673348795217399,High,1.0,7.396163185344994,0.2,0.3635318179751487,0.1466016527280715,Yes,No,Yes
CUST03985,2018-07-11,29.0,Unknown,High,Unknown,Los Angeles,6.0,96.69826285636886,672.92,Books,Unknown,0.2371916345509022,0.1679455573100796,Unknown,0.0,7.146407516857849,0.2,0.1226997124054062,0.3612662949885362,Yes,No,Yes
CUST03986,Unknown,38.0,Unknown,Medium,Canada,London,11.0,303.3537543274589,3187.5669497489475,Toys,Sports,0.2665881426885922,0.4340666930371551,Unknown,0.0,3.794936611289729,0.1299884220435099,0.0301294928424104,0.1475959745331482,Yes,No,No
CUST03987,2023-12-26,26.0,Other,Medium,Other,London,1.0,189.22,137.01772196395308,Books,Toys,0.0994461253467682,0.2199964063936881,Low,1.0,3.3387972281859186,0.1959232736896989,0.3933368489922926,0.1168121124631328,No,No,Yes
CUST03988,2018-12-11,14.0,Prefer not to say,Medium,Other,Paris,13.0,71.38941553533208,891.3008217146842,Sports,Sports,0.4849595095991831,0.1420660944056851,Unknown,1.0,9.576428456408276,0.1369908670113339,0.3958817417419342,0.1611209539110385,Yes,Yes,Yes
CUST03989,2020-10-05,34.0,Other,Unknown,UK,Other,4.0,8.544507473166822,66.57059740372884,Food,Food,0.1795532842885295,0.2403150710305824,Never,1.0,7.337915898785158,0.1259841128615934,0.3362104176513047,0.2594419116935363,Yes,No,No
CUST03990,2018-07-22,15.0,Unknown,Very High,Germany,London,0.0,90.16231834921903,112.07757375331462,Sports,Toys,0.2827546344299572,0.3931883591813201,Low,0.0,5.202502080271343,0.0342608987495874,0.0328753429163099,0.1700245568049633,No,No,No
CUST03991,2019-07-27,43.0,Prefer not to say,Very High,Australia,Sydney,5.0,36.18624269786401,175.3912860989051,Food,Beauty,0.2927653894734833,0.2256625262607254,Medium,1.0,6.19482810281582,0.1924105514806607,0.0226011762702505,0.1947292023104553,Yes,No,No
CUST03992,2018-07-11,34.0,Female,Unknown,France,Sydney,7.0,21.671764062768624,160.5144403208017,Beauty,Sports,0.1030739438919163,0.1749739485878922,Unknown,3.0,4.687635896731874,0.0713470677679013,0.0484750465905363,0.3450808220004183,Yes,Yes,No
CUST03993,2023-08-15,56.0,Prefer not to say,Medium,Other,Sydney,12.0,64.07522624990499,870.470231124956,Beauty,Food,0.0082205898471608,0.5573057508699716,Low,2.0,7.213102554712561,0.1260450403064989,0.2110229675066191,0.1346936092851811,Yes,No,Yes
Unknown,2023-03-29,30.0,Female,Medium,France,New York,4.0,5.542825052164725,157.38722955839964,Clothing,Sports,0.2547018645728888,0.3077129229688662,Never,0.0,8.418367164904563,0.2096544443017256,0.0351866067468707,0.3151178665857164,Yes,Yes,Yes
CUST03995,2022-09-13,34.0,Other,High,Australia,Sydney,10.0,7.084209800526249,-13.060963092255475,Toys,Books,0.1962692886538646,0.29,Medium,1.0,9.8839773244606,0.0703969695436561,0.2957900183725097,0.2047004685113908,Yes,No,No
CUST03996,2018-11-07,12.0,Unknown,Medium,Germany,Los Angeles,1.0,583.9442610933916,413.6081930481175,Home Goods,Sports,0.3521467497318418,0.1358938942892452,Unknown,0.0,8.9250788877959,0.0633086873730855,0.0782370132988842,0.279239069230057,No,Yes,Yes
CUST03997,2023-10-05,18.0,Unknown,Low,USA,Other,4.0,18.68288443805747,-28.6368073266442,Electronics,Sports,0.3251404087056279,0.4525217958430775,Medium,3.0,5.390056788419111,0.2490944587044381,0.2819900715799065,0.0859655623527019,Yes,No,No
CUST03998,2019-03-19,9.0,Female,Medium,Japan,Tokyo,12.0,68.20168827199947,583.9869073899699,Beauty,Home Goods,0.0569493184769163,0.5080357244180608,High,3.0,5.894551746990659,0.1821374933042333,0.1529448205492704,0.1059956787866207,Yes,No,Yes
CUST03999,2021-06-14,Unknown,Unknown,High,UK,Tokyo,5.0,219.4240996569156,1199.832829282242,Clothing,Food,0.3501173252765487,0.0849483936820309,Unknown,4.0,4.707182623585939,0.0450723386252738,0.0962252251519084,0.1113464203709078,Yes,Unknown,Yes
CUST04000,2020-05-19,28.0,Unknown,Low,Canada,Berlin,1.0,21.71028955287983,57.15885105971251,Clothing,Unknown,0.373281041710215,0.4850062032285482,High,1.0,5.635869291875115,0.138743252900995,0.1128348784054371,0.1003875095098111,Unknown,No,No
CUST04001,2019-08-08,54.0,Other,Unknown,Germany,Los Angeles,10.0,97.32431994778786,1087.6478330457676,Home Goods,Home Goods,0.4255657329855979,0.3030788656901119,Unknown,3.0,5.348653445474755,0.0731117079656274,0.1153648225659089,0.2,Yes,Unknown,No
CUST04002,2022-05-14,-5.0,Prefer not to say,High,Canada,Tokyo,8.0,189.22,141.9413152130803,Clothing,Beauty,0.1911577845410577,0.1485131745939748,Unknown,1.0,7.582643071498728,0.2077836484351773,0.3402915888922859,0.0929275101824758,Yes,No,No
CUST04003,2022-03-18,58.0,Female,Very High,France,Tokyo,12.0,59.34979638083155,522.0071729665268,Clothing,Sports,0.1606965565680568,0.6990043762024483,Medium,1.0,6.7499628392744535,0.1505988796172571,0.1567047435200232,0.2530439921244738,Yes,No,No
CUST04004,2018-12-26,33.0,Unknown,Unknown,USA,Paris,2.0,83.42857885128728,283.9189885497101,Books,Unknown,0.3564865691727113,0.4619173230328961,Unknown,1.0,10.0,0.1553557258665232,0.4022204460992019,0.2619804652102105,Yes,No,Yes
